vulnerability_id,cve_id,server_id,office_id,severity,os_type,is_eol_os,component_name,is_eol_component,discovery_date
VULN-01091,CVE-2023-52149,SERVER-018,Office-B,High,Debian 9,TRUE,IIS,FALSE,2025-06-16
VULN-01092,CVE-2025-68831,SERVER-061,Office-D,Low,Windows Server 2019,FALSE,IIS,FALSE,2023-11-10
VULN-01093,CVE-2024-29089,SERVER-007,Office-D,Critical,Windows Server 2016,TRUE,Python 2.7,TRUE,2025-04-27
VULN-01094,CVE-2025-10814,SERVER-010,Office-A,High,Debian 9,TRUE,Struts 2,TRUE,2024-09-21
VULN-01095,CVE-2025-9044,SERVER-034,Office-A,Medium,Windows Server 2016,TRUE,JBoss,TRUE,2024-06-25
VULN-01096,CVE-2022-5565,SERVER-054,Office-D,Medium,Debian 9,TRUE,Struts 2,TRUE,2024-12-27
VULN-01097,CVE-2023-21239,SERVER-035,Office-C,Medium,Debian 9,TRUE,Apache HTTP Server,FALSE,2024-05-18
VULN-01098,CVE-2025-35295,SERVER-053,Office-C,Medium,CentOS 7,TRUE,Struts 2,TRUE,2025-02-02
VULN-01099,CVE-2023-12131,SERVER-028,Office-B,High,Debian 9,TRUE,Spring Framework,FALSE,2024-10-06
VULN-01100,CVE-2024-62168,SERVER-057,Office-B,Medium,Windows Server 2022,FALSE,Struts 2,TRUE,2024-04-23
VULN-01101,CVE-2025-98915,SERVER-003,Office-D,Critical,Windows Server 2016,TRUE,Python 2.7,TRUE,2023-12-06
VULN-01102,CVE-2023-67909,SERVER-052,Office-A,Critical,Linux,FALSE,Python 2.7,TRUE,2024-07-09
VULN-01103,CVE-2022-23899,SERVER-002,Office-D,Medium,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2024-10-12
VULN-01104,CVE-2023-75108,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,Apache HTTP Server,FALSE,2024-04-15
VULN-01105,CVE-2025-77747,SERVER-043,Office-D,Medium,Windows Server 2022,FALSE,Struts 2,TRUE,2024-12-25
VULN-01106,CVE-2024-49390,SERVER-006,Office-D,High,CentOS 7,TRUE,Struts 2,TRUE,2024-11-05
VULN-01107,CVE-2021-85227,SERVER-007,Office-D,Low,Windows Server 2016,TRUE,JBoss,TRUE,2023-11-25
VULN-01108,CVE-2022-40079,SERVER-059,Office-A,Low,Debian 9,TRUE,Python 2.7,TRUE,2024-02-04
VULN-01109,CVE-2023-70414,SERVER-003,Office-D,Medium,Windows Server 2016,TRUE,Struts 2,TRUE,2024-02-21
VULN-01110,CVE-2021-97556,SERVER-002,Office-D,Low,Ubuntu 20.04,FALSE,OpenSSH,FALSE,2025-06-02
VULN-01111,CVE-2025-95512,SERVER-034,Office-A,High,Windows Server 2016,TRUE,Struts 2,TRUE,2024-02-09
VULN-01112,CVE-2025-93844,SERVER-054,Office-D,Critical,Debian 9,TRUE,JBoss,TRUE,2025-03-05
VULN-01113,CVE-2021-53864,SERVER-008,Office-D,Low,Windows Server 2022,FALSE,JBoss,TRUE,2024-04-30
VULN-01114,CVE-2021-62451,SERVER-035,Office-C,Low,Debian 9,TRUE,JBoss,TRUE,2024-01-03
VULN-01115,CVE-2021-42995,SERVER-049,Office-C,Medium,Windows Server 2019,FALSE,JBoss,TRUE,2023-10-23
VULN-01116,CVE-2021-55334,SERVER-028,Office-B,High,Debian 9,TRUE,Struts 2,TRUE,2024-02-21
VULN-01117,CVE-2021-71934,SERVER-017,Office-A,High,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2025-07-14
VULN-01118,CVE-2022-20319,SERVER-045,Office-B,Low,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2024-04-08
VULN-01119,CVE-2023-34017,SERVER-002,Office-D,Critical,Ubuntu 20.04,FALSE,Redis,FALSE,2025-05-06
VULN-01120,CVE-2022-25499,SERVER-020,Office-B,Medium,Linux,FALSE,IIS,FALSE,2024-03-22
VULN-01121,CVE-2022-43546,SERVER-030,Office-D,High,RedHat Enterprise Linux 8,FALSE,Redis,FALSE,2024-08-25
VULN-01122,CVE-2021-89833,SERVER-011,Office-D,Medium,Debian 9,TRUE,Node.js,FALSE,2025-03-24
VULN-01123,CVE-2023-27393,SERVER-053,Office-C,High,CentOS 7,TRUE,Python 2.7,TRUE,2023-10-30
VULN-01124,CVE-2022-26690,SERVER-009,Office-D,High,Debian 9,TRUE,Spring Framework,FALSE,2025-02-02
VULN-01125,CVE-2023-28587,SERVER-030,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2025-07-06
VULN-01126,CVE-2021-50934,SERVER-001,Office-D,High,Debian 9,TRUE,OpenSSH,FALSE,2023-11-01
VULN-01127,CVE-2021-65489,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,Struts 2,TRUE,2024-06-04
VULN-01128,CVE-2023-48839,SERVER-056,Office-C,Critical,CentOS 7,TRUE,PHP 5.6,TRUE,2023-09-01
VULN-01129,CVE-2022-17234,SERVER-067,Office-D,Medium,CentOS 7,TRUE,PHP 5.6,TRUE,2024-11-14
VULN-01130,CVE-2024-27964,SERVER-006,Office-D,Low,CentOS 7,TRUE,Redis,FALSE,2024-04-21
VULN-01131,CVE-2024-58634,SERVER-044,Office-D,Medium,CentOS 7,TRUE,MySQL,FALSE,2024-10-19
VULN-01132,CVE-2022-71640,SERVER-020,Office-B,Critical,Linux,FALSE,Spring Framework,FALSE,2024-04-09
VULN-01133,CVE-2021-53658,SERVER-059,Office-A,High,Debian 9,TRUE,OpenSSL,FALSE,2024-01-01
VULN-01134,CVE-2022-86753,SERVER-066,Office-A,High,CentOS 7,TRUE,Spring Framework,FALSE,2025-05-25
VULN-01135,CVE-2021-35602,SERVER-006,Office-D,High,CentOS 7,TRUE,Python 2.7,TRUE,2023-12-09
VULN-01136,CVE-2021-46880,SERVER-010,Office-A,Critical,Debian 9,TRUE,Python 2.7,TRUE,2024-02-17
VULN-01137,CVE-2025-32298,SERVER-043,Office-D,Critical,Windows Server 2022,FALSE,Python 2.7,TRUE,2024-11-30
VULN-01138,CVE-2024-46497,SERVER-057,Office-B,Critical,Windows Server 2022,FALSE,Struts 2,TRUE,2025-05-01
VULN-01139,CVE-2024-40027,SERVER-052,Office-A,High,Linux,FALSE,JBoss,TRUE,2023-08-19
VULN-01140,CVE-2023-99433,SERVER-042,Office-D,Critical,CentOS 7,TRUE,nginx,FALSE,2024-10-13
VULN-01141,CVE-2025-6363,SERVER-008,Office-D,High,Windows Server 2022,FALSE,Node.js,FALSE,2023-10-06
VULN-01142,CVE-2024-43677,SERVER-005,Office-C,High,Windows Server 2022,FALSE,Node.js,FALSE,2024-11-20
VULN-01143,CVE-2022-38728,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,Apache HTTP Server,FALSE,2024-09-10
VULN-01144,CVE-2021-52018,SERVER-067,Office-D,Medium,CentOS 7,TRUE,Tomcat,FALSE,2024-01-15
VULN-01145,CVE-2025-39201,SERVER-042,Office-D,Medium,CentOS 7,TRUE,JBoss,TRUE,2024-08-10
VULN-01146,CVE-2022-92450,SERVER-031,Office-A,High,Ubuntu 20.04,FALSE,JBoss,TRUE,2023-08-09
VULN-01147,CVE-2025-48734,SERVER-046,Office-B,High,Windows Server 2019,FALSE,JBoss,TRUE,2023-12-04
VULN-01148,CVE-2024-70612,SERVER-068,Office-C,Critical,Debian 9,TRUE,Python 2.7,TRUE,2024-02-15
VULN-01149,CVE-2022-86196,SERVER-051,Office-D,Critical,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-02-18
VULN-01150,CVE-2024-96042,SERVER-060,Office-B,Low,Windows Server 2016,TRUE,Spring Framework,FALSE,2024-05-15
VULN-01151,CVE-2022-92217,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,Tomcat,FALSE,2024-12-11
VULN-01152,CVE-2023-24024,SERVER-011,Office-D,Medium,Debian 9,TRUE,Python 2.7,TRUE,2025-03-20
VULN-01153,CVE-2021-27939,SERVER-061,Office-D,Medium,Windows Server 2019,FALSE,OpenSSL,FALSE,2023-08-27
VULN-01154,CVE-2023-3173,SERVER-069,Office-C,High,Linux,FALSE,JBoss,TRUE,2024-01-27
VULN-01155,CVE-2021-23078,SERVER-049,Office-C,Medium,Windows Server 2019,FALSE,Python 2.7,TRUE,2025-04-01
VULN-01156,CVE-2021-29349,SERVER-065,Office-A,Medium,Windows Server 2016,TRUE,Struts 2,TRUE,2025-05-23
VULN-01157,CVE-2024-46807,SERVER-026,Office-C,Medium,Linux,FALSE,PHP 5.6,TRUE,2024-11-14
VULN-01158,CVE-2021-41073,SERVER-064,Office-D,Low,Debian 9,TRUE,MySQL,FALSE,2024-11-15
VULN-01159,CVE-2024-62138,SERVER-017,Office-A,Medium,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2024-02-11
VULN-01160,CVE-2021-30353,SERVER-059,Office-A,Critical,Debian 9,TRUE,Node.js,FALSE,2024-06-06
VULN-01161,CVE-2025-23824,SERVER-042,Office-D,Medium,CentOS 7,TRUE,PHP 5.6,TRUE,2025-02-27
VULN-01162,CVE-2025-30559,SERVER-056,Office-C,Medium,CentOS 7,TRUE,Node.js,FALSE,2025-02-01
VULN-01163,CVE-2021-14176,SERVER-031,Office-A,High,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2025-04-27
VULN-01164,CVE-2023-19510,SERVER-022,Office-D,Medium,Windows Server 2019,FALSE,MySQL,FALSE,2024-05-24
VULN-01165,CVE-2021-14290,SERVER-011,Office-D,Medium,Debian 9,TRUE,Python 2.7,TRUE,2023-10-02
VULN-01166,CVE-2021-26835,SERVER-036,Office-B,Low,Windows Server 2016,TRUE,Python 2.7,TRUE,2025-01-01
VULN-01167,CVE-2023-1793,SERVER-012,Office-B,Medium,Debian 9,TRUE,Spring Framework,FALSE,2025-01-27
VULN-01168,CVE-2021-10010,SERVER-004,Office-A,High,CentOS 7,TRUE,Node.js,FALSE,2025-01-31
VULN-01169,CVE-2023-62488,SERVER-005,Office-C,Critical,Windows Server 2022,FALSE,Struts 2,TRUE,2024-01-10
VULN-01170,CVE-2023-45385,SERVER-021,Office-B,Medium,Debian 9,TRUE,PostgreSQL,FALSE,2024-10-20
VULN-01171,CVE-2022-76547,SERVER-031,Office-A,Medium,Ubuntu 20.04,FALSE,nginx,FALSE,2024-07-14
VULN-01172,CVE-2025-17522,SERVER-043,Office-D,Low,Windows Server 2022,FALSE,Python 2.7,TRUE,2025-05-18
VULN-01173,CVE-2023-65908,SERVER-027,Office-B,Critical,Debian 9,TRUE,JBoss,TRUE,2024-07-03
VULN-01174,CVE-2022-75028,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,JBoss,TRUE,2024-10-23
VULN-01175,CVE-2024-69452,SERVER-047,Office-B,High,RedHat Enterprise Linux 8,FALSE,IIS,FALSE,2023-12-22
VULN-01176,CVE-2023-88132,SERVER-024,Office-D,Low,Windows Server 2016,TRUE,OpenSSH,FALSE,2024-07-11
VULN-01177,CVE-2022-94249,SERVER-024,Office-D,Medium,Windows Server 2016,TRUE,MySQL,FALSE,2025-06-18
VULN-01178,CVE-2024-5445,SERVER-012,Office-B,High,Debian 9,TRUE,Python 2.7,TRUE,2024-05-11
VULN-01179,CVE-2022-30968,SERVER-011,Office-D,High,Debian 9,TRUE,nginx,FALSE,2024-10-08
VULN-01180,CVE-2024-91298,SERVER-007,Office-D,Low,Windows Server 2016,TRUE,Struts 2,TRUE,2024-09-02
VULN-01181,CVE-2023-36333,SERVER-049,Office-C,Low,Windows Server 2019,FALSE,Python 2.7,TRUE,2025-01-30
VULN-01182,CVE-2023-39425,SERVER-027,Office-B,High,Debian 9,TRUE,Node.js,FALSE,2024-09-05
VULN-01183,CVE-2025-26030,SERVER-059,Office-A,Medium,Debian 9,TRUE,Python 2.7,TRUE,2025-03-16
VULN-01184,CVE-2023-58906,SERVER-038,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2025-03-11
VULN-01185,CVE-2022-47873,SERVER-048,Office-C,Medium,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2024-07-12
VULN-01186,CVE-2022-6231,SERVER-044,Office-D,Critical,CentOS 7,TRUE,Python 2.7,TRUE,2025-02-28
VULN-01187,CVE-2024-41434,SERVER-056,Office-C,High,CentOS 7,TRUE,Struts 2,TRUE,2023-11-03
VULN-01188,CVE-2024-31607,SERVER-050,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2024-11-11
VULN-01189,CVE-2023-76643,SERVER-044,Office-D,High,CentOS 7,TRUE,Tomcat,FALSE,2025-07-25
VULN-01190,CVE-2023-39886,SERVER-034,Office-A,High,Windows Server 2016,TRUE,nginx,FALSE,2024-08-17
VULN-01191,CVE-2025-59965,SERVER-050,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2024-12-05
VULN-01192,CVE-2022-97597,SERVER-046,Office-B,Medium,Windows Server 2019,FALSE,nginx,FALSE,2024-07-27
VULN-01193,CVE-2022-92086,SERVER-021,Office-B,High,Debian 9,TRUE,Python 2.7,TRUE,2024-01-13
VULN-01194,CVE-2022-93145,SERVER-030,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,nginx,FALSE,2025-03-18
VULN-01195,CVE-2024-41022,SERVER-031,Office-A,Critical,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2025-02-02
VULN-01196,CVE-2024-72862,SERVER-057,Office-B,Medium,Windows Server 2022,FALSE,Python 2.7,TRUE,2024-07-24
VULN-01197,CVE-2021-64432,SERVER-050,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2023-11-18
VULN-01198,CVE-2021-34668,SERVER-003,Office-D,Low,Windows Server 2016,TRUE,Apache HTTP Server,FALSE,2024-01-09
VULN-01199,CVE-2025-40569,SERVER-023,Office-C,High,Debian 9,TRUE,Node.js,FALSE,2024-04-05
VULN-01200,CVE-2024-96353,SERVER-009,Office-D,Medium,Debian 9,TRUE,IIS,FALSE,2025-02-24
VULN-01201,CVE-2024-32972,SERVER-008,Office-D,High,Windows Server 2022,FALSE,Redis,FALSE,2023-09-23
VULN-01202,CVE-2025-92705,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,PHP 5.6,TRUE,2025-05-10
VULN-01203,CVE-2025-35169,SERVER-008,Office-D,High,Windows Server 2022,FALSE,Struts 2,TRUE,2024-06-30
VULN-01204,CVE-2025-12028,SERVER-051,Office-D,Critical,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-06-30
VULN-01205,CVE-2025-86839,SERVER-017,Office-A,Low,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2024-11-04
VULN-01206,CVE-2024-8808,SERVER-010,Office-A,High,Debian 9,TRUE,Python 2.7,TRUE,2024-03-30
VULN-01207,CVE-2025-25406,SERVER-044,Office-D,Critical,CentOS 7,TRUE,MySQL,FALSE,2025-06-09
VULN-01208,CVE-2022-63609,SERVER-023,Office-C,Critical,Debian 9,TRUE,IIS,FALSE,2025-05-23
VULN-01209,CVE-2024-50430,SERVER-026,Office-C,Medium,Linux,FALSE,Tomcat,FALSE,2024-05-13
VULN-01210,CVE-2022-52558,SERVER-025,Office-A,High,Windows Server 2019,FALSE,JBoss,TRUE,2024-04-27
VULN-01211,CVE-2022-25670,SERVER-052,Office-A,High,Linux,FALSE,OpenSSH,FALSE,2025-03-04
VULN-01212,CVE-2024-47561,SERVER-011,Office-D,High,Debian 9,TRUE,PHP 5.6,TRUE,2025-01-01
VULN-01213,CVE-2025-54744,SERVER-056,Office-C,Critical,CentOS 7,TRUE,Struts 2,TRUE,2024-07-20
VULN-01214,CVE-2021-30554,SERVER-028,Office-B,Low,Debian 9,TRUE,PHP 5.6,TRUE,2025-01-04
VULN-01215,CVE-2023-95493,SERVER-060,Office-B,Low,Windows Server 2016,TRUE,nginx,FALSE,2023-08-13
VULN-01216,CVE-2023-69643,SERVER-068,Office-C,Critical,Debian 9,TRUE,PHP 5.6,TRUE,2024-10-13
VULN-01217,CVE-2021-70470,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,OpenSSH,FALSE,2024-02-23
VULN-01218,CVE-2023-19036,SERVER-064,Office-D,Low,Debian 9,TRUE,PostgreSQL,FALSE,2023-08-17
VULN-01219,CVE-2023-73688,SERVER-040,Office-B,Critical,Debian 9,TRUE,PHP 5.6,TRUE,2025-01-05
VULN-01220,CVE-2021-48300,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2024-05-05
VULN-01221,CVE-2023-24184,SERVER-036,Office-B,High,Windows Server 2016,TRUE,Python 2.7,TRUE,2024-08-02
VULN-01222,CVE-2023-80397,SERVER-022,Office-D,Low,Windows Server 2019,FALSE,Python 2.7,TRUE,2024-03-10
VULN-01223,CVE-2023-63158,SERVER-011,Office-D,Critical,Debian 9,TRUE,OpenSSL,FALSE,2024-12-26
VULN-01224,CVE-2021-50060,SERVER-008,Office-D,Critical,Windows Server 2022,FALSE,Apache HTTP Server,FALSE,2024-04-15
VULN-01225,CVE-2025-21445,SERVER-060,Office-B,Medium,Windows Server 2016,TRUE,PostgreSQL,FALSE,2024-10-28
VULN-01226,CVE-2022-74596,SERVER-052,Office-A,Critical,Linux,FALSE,Apache HTTP Server,FALSE,2024-03-21
VULN-01227,CVE-2021-65949,SERVER-068,Office-C,Critical,Debian 9,TRUE,Spring Framework,FALSE,2025-05-08
VULN-01228,CVE-2023-79233,SERVER-001,Office-D,Medium,Debian 9,TRUE,Apache HTTP Server,FALSE,2024-06-18
VULN-01229,CVE-2021-42551,SERVER-040,Office-B,Medium,Debian 9,TRUE,IIS,FALSE,2024-08-11
VULN-01230,CVE-2022-46804,SERVER-045,Office-B,Low,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2024-06-24
VULN-01231,CVE-2025-57132,SERVER-042,Office-D,Low,CentOS 7,TRUE,Struts 2,TRUE,2025-05-05
VULN-01232,CVE-2021-21872,SERVER-034,Office-A,High,Windows Server 2016,TRUE,PHP 5.6,TRUE,2025-07-06
VULN-01233,CVE-2022-7296,SERVER-048,Office-C,Medium,RedHat Enterprise Linux 8,FALSE,Redis,FALSE,2023-11-20
VULN-01234,CVE-2025-46901,SERVER-027,Office-B,Low,Debian 9,TRUE,Redis,FALSE,2024-10-23
VULN-01235,CVE-2025-37463,SERVER-028,Office-B,Low,Debian 9,TRUE,PHP 5.6,TRUE,2023-11-27
VULN-01236,CVE-2023-63360,SERVER-067,Office-D,High,CentOS 7,TRUE,Apache HTTP Server,FALSE,2024-10-01
VULN-01237,CVE-2022-85797,SERVER-045,Office-B,High,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2023-10-16
VULN-01238,CVE-2025-50565,SERVER-007,Office-D,Low,Windows Server 2016,TRUE,PHP 5.6,TRUE,2024-07-25
VULN-01239,CVE-2021-17730,SERVER-025,Office-A,Medium,Windows Server 2019,FALSE,Struts 2,TRUE,2024-03-16
VULN-01240,CVE-2022-25248,SERVER-037,Office-B,Medium,CentOS 7,TRUE,MySQL,FALSE,2024-06-26
VULN-01241,CVE-2025-62765,SERVER-024,Office-D,Medium,Windows Server 2016,TRUE,Struts 2,TRUE,2025-06-14
VULN-01242,CVE-2025-16320,SERVER-067,Office-D,Medium,CentOS 7,TRUE,Struts 2,TRUE,2024-04-16
VULN-01243,CVE-2023-77850,SERVER-020,Office-B,Low,Linux,FALSE,Python 2.7,TRUE,2023-11-15
VULN-01244,CVE-2021-40431,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,PHP 5.6,TRUE,2024-10-26
VULN-01245,CVE-2021-91578,SERVER-024,Office-D,Medium,Windows Server 2016,TRUE,Struts 2,TRUE,2024-12-24
VULN-01246,CVE-2021-42966,SERVER-065,Office-A,Critical,Windows Server 2016,TRUE,Python 2.7,TRUE,2025-01-22
VULN-01247,CVE-2024-82302,SERVER-018,Office-B,Critical,Debian 9,TRUE,PHP 5.6,TRUE,2024-02-16
VULN-01248,CVE-2022-84328,SERVER-068,Office-C,Medium,Debian 9,TRUE,JBoss,TRUE,2024-07-12
VULN-01249,CVE-2024-94141,SERVER-054,Office-D,Critical,Debian 9,TRUE,nginx,FALSE,2025-01-16
VULN-01250,CVE-2022-64437,SERVER-057,Office-B,High,Windows Server 2022,FALSE,PHP 5.6,TRUE,2024-09-05
VULN-01251,CVE-2023-35850,SERVER-045,Office-B,Low,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2025-02-21
VULN-01252,CVE-2025-53173,SERVER-003,Office-D,Medium,Windows Server 2016,TRUE,Struts 2,TRUE,2024-07-03
VULN-01253,CVE-2021-35994,SERVER-051,Office-D,Low,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-02-05
VULN-01254,CVE-2024-87947,SERVER-069,Office-C,High,Linux,FALSE,PostgreSQL,FALSE,2024-01-21
VULN-01255,CVE-2021-22835,SERVER-026,Office-C,Medium,Linux,FALSE,MySQL,FALSE,2025-06-28
VULN-01256,CVE-2022-69675,SERVER-022,Office-D,Low,Windows Server 2019,FALSE,Python 2.7,TRUE,2024-04-24
VULN-01257,CVE-2023-34172,SERVER-017,Office-A,Critical,RedHat Enterprise Linux 8,FALSE,OpenSSL,FALSE,2025-07-11
VULN-01258,CVE-2021-98446,SERVER-031,Office-A,Medium,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2023-11-29
VULN-01259,CVE-2024-78371,SERVER-038,Office-D,High,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2025-01-20
VULN-01260,CVE-2024-10186,SERVER-031,Office-A,Critical,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2025-03-01
VULN-01261,CVE-2021-52447,SERVER-026,Office-C,Medium,Linux,FALSE,OpenSSH,FALSE,2024-02-27
VULN-01262,CVE-2021-93234,SERVER-005,Office-C,Low,Windows Server 2022,FALSE,Redis,FALSE,2023-07-30
VULN-01263,CVE-2025-80413,SERVER-049,Office-C,High,Windows Server 2019,FALSE,IIS,FALSE,2024-09-11
VULN-01264,CVE-2025-45508,SERVER-041,Office-B,Critical,Windows Server 2016,TRUE,MySQL,FALSE,2024-08-21
VULN-01265,CVE-2023-46127,SERVER-017,Office-A,Critical,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2023-09-25
VULN-01266,CVE-2025-19687,SERVER-061,Office-D,High,Windows Server 2019,FALSE,Node.js,FALSE,2025-02-10
VULN-01267,CVE-2023-74069,SERVER-008,Office-D,High,Windows Server 2022,FALSE,OpenSSL,FALSE,2024-01-14
VULN-01268,CVE-2023-13704,SERVER-043,Office-D,Low,Windows Server 2022,FALSE,Apache HTTP Server,FALSE,2024-11-13
VULN-01269,CVE-2023-48706,SERVER-047,Office-B,Medium,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2024-07-23
VULN-01270,CVE-2024-66394,SERVER-066,Office-A,High,CentOS 7,TRUE,Python 2.7,TRUE,2024-11-07
VULN-01271,CVE-2021-84471,SERVER-042,Office-D,High,CentOS 7,TRUE,JBoss,TRUE,2024-11-09
VULN-01272,CVE-2022-15362,SERVER-050,Office-D,Low,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2024-12-20
VULN-01273,CVE-2021-86937,SERVER-047,Office-B,Medium,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2024-05-16
VULN-01274,CVE-2024-65263,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,MySQL,FALSE,2024-01-10
VULN-01275,CVE-2021-9322,SERVER-030,Office-D,High,RedHat Enterprise Linux 8,FALSE,IIS,FALSE,2024-12-17
VULN-01276,CVE-2022-5259,SERVER-054,Office-D,High,Debian 9,TRUE,Tomcat,FALSE,2025-04-25
VULN-01277,CVE-2024-55002,SERVER-022,Office-D,High,Windows Server 2019,FALSE,Struts 2,TRUE,2023-12-31
VULN-01278,CVE-2024-20537,SERVER-024,Office-D,Low,Windows Server 2016,TRUE,JBoss,TRUE,2024-04-18
VULN-01279,CVE-2024-93965,SERVER-001,Office-D,High,Debian 9,TRUE,JBoss,TRUE,2024-10-21
VULN-01280,CVE-2025-3346,SERVER-047,Office-B,Low,RedHat Enterprise Linux 8,FALSE,OpenSSL,FALSE,2023-09-02
VULN-01281,CVE-2021-17990,SERVER-028,Office-B,High,Debian 9,TRUE,Struts 2,TRUE,2023-11-13
VULN-01282,CVE-2025-6658,SERVER-048,Office-C,High,RedHat Enterprise Linux 8,FALSE,OpenSSL,FALSE,2025-07-19
VULN-01283,CVE-2022-33527,SERVER-054,Office-D,Medium,Debian 9,TRUE,Struts 2,TRUE,2025-01-02
VULN-01284,CVE-2023-46733,SERVER-002,Office-D,Low,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2025-06-03
VULN-01285,CVE-2022-88723,SERVER-037,Office-B,Medium,CentOS 7,TRUE,OpenSSH,FALSE,2025-05-27
VULN-01286,CVE-2025-53276,SERVER-048,Office-C,Critical,RedHat Enterprise Linux 8,FALSE,Tomcat,FALSE,2025-01-10
VULN-01287,CVE-2025-14618,SERVER-016,Office-C,Critical,Debian 9,TRUE,Python 2.7,TRUE,2023-10-14
VULN-01288,CVE-2022-50087,SERVER-046,Office-B,Medium,Windows Server 2019,FALSE,Apache HTTP Server,FALSE,2025-05-03
VULN-01289,CVE-2024-88504,SERVER-006,Office-D,High,CentOS 7,TRUE,MySQL,FALSE,2024-09-28
VULN-01290,CVE-2025-26735,SERVER-045,Office-B,High,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2025-05-28
VULN-01291,CVE-2025-31595,SERVER-060,Office-B,High,Windows Server 2016,TRUE,Apache HTTP Server,FALSE,2024-04-12
VULN-01292,CVE-2025-84298,SERVER-046,Office-B,Medium,Windows Server 2019,FALSE,Redis,FALSE,2024-01-13
VULN-01293,CVE-2023-59170,SERVER-042,Office-D,Medium,CentOS 7,TRUE,JBoss,TRUE,2024-12-11
VULN-01294,CVE-2021-26188,SERVER-046,Office-B,High,Windows Server 2019,FALSE,IIS,FALSE,2025-04-18
VULN-01295,CVE-2021-84153,SERVER-045,Office-B,Low,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2025-06-20
VULN-01296,CVE-2024-27767,SERVER-045,Office-B,Low,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2025-05-19
VULN-01297,CVE-2021-13256,SERVER-068,Office-C,High,Debian 9,TRUE,Redis,FALSE,2023-10-07
VULN-01298,CVE-2022-94456,SERVER-027,Office-B,Low,Debian 9,TRUE,PHP 5.6,TRUE,2023-10-24
VULN-01299,CVE-2021-76597,SERVER-047,Office-B,High,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2023-11-01
VULN-01300,CVE-2023-49787,SERVER-037,Office-B,Medium,CentOS 7,TRUE,Tomcat,FALSE,2024-06-14
VULN-01301,CVE-2022-87537,SERVER-037,Office-B,High,CentOS 7,TRUE,Python 2.7,TRUE,2024-05-12
VULN-01302,CVE-2024-16762,SERVER-025,Office-A,Low,Windows Server 2019,FALSE,PHP 5.6,TRUE,2024-02-29
VULN-01303,CVE-2024-74628,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2024-07-10
VULN-01304,CVE-2021-92110,SERVER-011,Office-D,High,Debian 9,TRUE,Redis,FALSE,2024-10-04
VULN-01305,CVE-2022-45847,SERVER-028,Office-B,Low,Debian 9,TRUE,Python 2.7,TRUE,2024-02-03
VULN-01306,CVE-2022-70183,SERVER-054,Office-D,Medium,Debian 9,TRUE,PHP 5.6,TRUE,2024-12-22
